Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Venezuela, RB",VEN,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,,,,,,,,,,,2895129697,3321415805,3737842909,5257326659,11399364348,10315287417,10993490030,12221307339,11356448353,14720680488,17641949473,16939777694,11237890893,7193526346,8843002045,8453469803,5893511325,5808236951,6505277430,5833541575,10263559233,8320467189,6690772966,4994057716,7565750922,11663291325,16662225686,22658516552,18119369070,22286074277,33762709235,28337057813,22032930098,19571888864,33848008739,52075756149,65292895299,69934154797,97873937602,53534669910,1.00E+11,77575247550,75008643305,48356361917,14298160313,,,,
"Venezuela, RB",VEN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,33.35115655,33.80094188,33.44689957,36.48900531,46.27356374,39.32419933,36.60062685,35.72601335,31.94679405,33.75763279,33.0177489,29.34655386,22.69668981,18.04352205,23.00881633,21.89541342,17.94656718,20.201038,18.50247172,20.85451807,27.65297967,22.20170542,18.07943265,15.39805403,19.87303132,21.51422771,30.17933055,32.86388902,26.6468728,29.15085784,34.88498294,29.57634311,31.24126134,30.42675905,36.69837895,41.26327159,40.92807413,36.74872652,36.4817503,22.59627508,31.82559533,31.33385174,26.32478628,19.64961716,9.041046508,,,,
"Venezuela, RB",VEN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,0.066580554,0.064681497,0.049964256,0.112582859,16.02369766,10.45593324,10.00392494,7.169009083,6.019779706,18.57975149,17.76198096,12.16701011,5.422082293,6.753643964,8.681421343,4.314504029,1.653590192,3.730594564,2.314579994,5.529251812,8.629337223,4.608563589,4.646080131,4.740827736,4.655925881,4.294572552,6.704298603,5.353515959,2.085131402,3.312721788,6.55625451,4.214677418,4.736026431,5.725291108,6.969794296,7.798874086,6.334865478,4.449521088,2.72564118,0.865831541,0.882330831,1.748918574,1.332757295,1.294123188,0.817189916,,,,
"Venezuela, RB",VEN,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379692863,0.348768621,0.335282145,0.330971367,0.336944113,0.326386992,0.320943078,0.28748043,0.28656789,0.290123442,0.269662192,0.261503248,0.283323683,0.277552911,0.221324384,0.187447882,0.166930983,0.154184374,0.153735247,0.171309953,0.175203275,0.17497137,0.170541631,0.174269689,0.176993701,,,,
"Venezuela, RB",VEN,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175623145.1,178398140,190120750.2,186696654.2,184062487.8,238141971.6,213551322.5,239546961.4,254464855.7,280038302.5,312142077.2,316115586.2,255380796.6,225605198.9,240765517.7,268631559.6,304605641.7,358933513.2,486776525.7,560394257,680384396.4,539774430,633064177.7,626086512.8,844143138.3,,,,
"Venezuela, RB",VEN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.002925341,0.010963575,0.009671046,0.07785644,15.98352704,10.40540058,9.95329779,7.136574713,5.997274846,18.55597299,17.73380225,12.14330538,5.398542116,6.737037621,8.653462301,4.283818374,1.626100506,3.692250848,2.285154172,5.477109875,8.56747882,4.533551125,4.592916275,4.692597193,4.591083413,4.259299622,6.651444413,5.310044163,2.035352801,3.282809042,6.521736325,4.166834,4.656775622,5.577213618,6.786613927,7.587943373,6.081474416,4.152560343,2.541609842,0.770206633,0.784684042,1.569636795,1.263917663,1.214451,0.750719324,,,,
"Venezuela, RB",VEN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,,,,,,,,,,359872.2062,1521684.389,1493486.498,14619538.19,4531467449,3267632143,3622456436,3022415736,2786601679,10326459385,11943084825,9221643046,4050664252,5149017581,4675011993,2386204497,930050794.3,1614429044,1294709098,2177320855,3962801836,2318950271,2604399610,2647033197,2507971507,3107715794,4425784036,4424666212,1807340511,3168693526,7549105448,5037035613,4197499684,4533364038,7382750094,10874281648,11097109626,9666952850,8047575490,2519523046,3047242009,4842219639,4691763480,4363073098,3580435703,1177371801,1219141874,,
"Venezuela, RB",VEN,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,,,,,,,,,,,0.063655213,0.053717922,0.040293209,0.034726419,0.040170621,0.050532653,0.050627152,0.03243437,0.02250486,0.023778502,0.028178703,0.023704732,0.023540177,0.016606343,0.027959042,0.030685654,0.027489686,0.038343716,0.029425821,0.052141937,0.061858403,0.075012464,0.053163855,0.048230543,0.064842468,0.03527293,0.05285419,0.043471796,0.049778601,0.029912746,0.034518185,0.047843418,0.079250809,0.14807749,0.183180369,0.210930714,0.253391061,0.296960745,0.184031339,0.095624908,0.097646789,0.179281779,0.068839632,0.079672187,0.066470591,,,,
"Venezuela, RB",VEN,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,,,,,,,,,,,7830793.541,7455754.583,6222425.385,6520773.604,11388716.76,15868886.66,18425516.39,13736302.56,10456762.93,13232813.79,18977353.64,18001406.88,17662797.05,12691981.15,15104804.61,17092752.33,15722769.9,16765710.48,16671907.27,20728035.29,28611986.87,38369518.57,30146407.24,27206223.78,35421500.44,25736213.05,35168486.13,36223462.4,44202107.35,28872933.05,39955834.9,57835037.38,71434673.69,120362821.7,199270932.6,302284805.6,462372805.5,691309765.9,582703948.7,312811067.4,379201541.2,553071738.5,255538220.3,286232690.7,317020849.3,191814196,170264207.9,,
"Venezuela, RB",VEN,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,,,,,,,,,,,9.817130819,9.870492781,9.242561585,8.491080232,6.065386064,6.476347128,6.394195953,6.868873712,7.505646767,7.305531508,6.821933677,7.03980305,7.719337082,8.631424141,6.640390976,6.719375773,7.642353896,6.917414362,7.020694164,6.180085459,5.463420372,5.935180057,6.280106639,6.544707859,6.023195517,5.529029702,5.137921611,5.671391826,6.241582067,6.062185639,5.717032897,6.134827681,6.797564022,6.348259247,5.583643363,4.925382394,5.146126156,6.707650633,5.570822497,6.230980944,5.955222798,6.187348568,6.118165265,6.189754229,6.043111208,,,,
"Venezuela, RB",VEN,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,1207692525,1369970559,1427316182,1594417527,1719589140,2033782350,2327137877,2909041498,3487458624,4065552070,4594329597,5346036259,5792016084,6596869003,3587455098,3742876864,4371056576,3024625118,3977743260,2456775428,2527050575,3035895487,3561115923,3691784795,3290291502,4034149851,3418705778,4725764046,5542363034,5851454698,6617637089,7416025094,6127152166,5160098240,6074110597,7058565509,9390342242,15615075291,17639062398,20382971795,23126512213,19087537217,22711118917,22237496737,28821652010,,,,
"Venezuela, RB",VEN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"Venezuela, RB",VEN,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Venezuela, RB",VEN,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,,,,,,,,,,,1.006624939,0.810249767,0.782723961,0.742950925,0.624069929,0.538555721,0.453703137,0.474006751,0.513298117,0.532695477,0.586145398,0.592913612,0.666691286,0.698484849,1.055226712,1.181932842,1.308086039,1.831325989,1.576115506,2.253733392,2.321810856,2.111552284,1.842027627,2.292013773,2.601212822,2.101105969,2.225291039,2.031155757,2.478447672,2.466795158,1.907831956,2.17915145,3.423460065,3.963180888,2.47539981,2.173601059,1.860830662,1.462920876,1.258328119,1.268804437,1.171825065,1.450294518,1.421192783,1.42214098,1.131133916,,,,
"Venezuela, RB",VEN,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,,,,,,,,,,,123833881.5,112458248.1,120874994,139508041.9,176929194.7,169123905.4,165123146.3,200746929.9,238501224.7,296446767.2,394748069.5,450259424.3,500235527,533841574.1,570083668.3,658369057,748161909.2,800743499.6,892986175.5,895928843.7,1073930443,1080077097,1044516326,1292895234,1420964739,1533031434,1480679525,1692488042,2200797267,2381045546,2208372724,2634245439,3085820256,3221418963,2692838930,3114987677,3395532143,3405606654,3984282074,4150551139,4550665456,4474057068,5275581305,5109226350,5394762233,5704039112,6041068825,,
"Venezuela, RB",VEN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,3.7,3.7,4.1,4.2,3.5,4.4,3.9849424,3.9,3.9849424,3.9849424,3.6,4.3,4.2,4.9,4.3,4.1,3.6,4.3,3.8,3.6,2.6,3.556156,4.6,4.1,5,4.5,4.3533381,4.3533381,4.3533381,4.234170838,4.115003575,3.995836312,3.87666905,3.757501787,3.638334525,3.519167262,3.4,3.49,5.015,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,,
"Venezuela, RB",VEN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,,,,,,,,,,,455169888.9,513539818.2,633157409.1,788657441.9,992280116.3,1381742233,1450301252,1651691721,1851582171,2217633420,2424471907,3265426000,3151367442,3744997070,2323064557,2283812613,2059025778,1880166103,2152981462,1431111527,1202604055,1819004284,2608416415,2312756808,2731350404,3283338182,2896654181,3627477928,3865651353,4086984516,4763240088,4830326768,3494331364,3054235438,3957925830,5043318604,6204116000,8124545500,15879144950,21393844200,25397436000,20175442200,24277003200,23495800200,31191483600,,,,
"Venezuela, RB",VEN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,56.92237847,60.52200592,57.74512254,58.307695,60.59006211,57.07848143,44.99429763,53.47999119,55.41686405,57.28533261,60.16029812,54.92853945,53.86371415,56.1667625,58.45183817,61.05462457,37.417776,38.11359445,42.39181719,38.76415272,39.83188726,34.28794838,32.39490344,36.06559622,38.03733671,40.49631796,46.94454588,48.5300408,42.21935341,40.34434609,45.80918385,45.77831007,43.08184907,45.97681486,43.25207177,41.5241599,37.27535931,35.0708629,36.34933281,39.35262196,38.79836744,45.9130653,39.03186322,38.63664524,44.87439771,45.56550221,51.66747816,,,,
"Venezuela, RB",VEN,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,,,,,,,7990009500,8487893400,8535779100,9093049300,9727367900,10474607900,11568107000,13057001800,14533005700,15741872100,16051691200,15816555200,15126277600,15350206700,15128124200,14246514300,13288359200,13672694300,14375891000,15169314300,16093127100,15105165400,15717926200,16852384200,17751583400,17518137600,17039740600,17405807300,16940937500,16921690000,16902726000,16088631000,16634687000,17107871000,16456317000,15864960000,18279320000,20513809000,22770058000,25365822000,27088353000,26858123000,26837077000,28209915000,33743341000,35484543000,35356410000,,,,
"Venezuela, RB",VEN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,6.231330513,0.56416472,6.528638962,6.975862322,7.681831382,10.43952299,12.87068662,11.30430954,8.318075593,1.96812106,-1.464867453,-4.364272696,1.480397927,-1.446772049,-5.827622039,-6.725540577,2.892269047,5.143073374,5.519124345,6.090010278,-6.139028753,4.056630853,7.217606099,5.335738785,-1.315070294,-2.730866779,2.14831146,-2.670774139,-0.113615318,-0.112069185,-4.816353291,3.394048878,2.844562089,-3.808504284,-3.593495434,15.21819154,12.22413635,10.99868386,11.39990069,6.790755687,-0.849922474,-0.078359906,5.115452775,19.6151814,5.160135151,-0.361095252,,,,
"Venezuela, RB",VEN,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,,,,,,,,,45691606837,48538801876,48812640672,51999441749,55626851213,59900012126,66153287664,74667670009,83108334553,90021348645,91793077766,90448430846,86501014674,87781573902,86511574627,81470007038,75990708656,78188564402,82209859638,86747124016,92030032784,86380282610,89884411805,96371914593,1.02E+11,1.00E+11,97443329461,99536715674,96878314813,96768246208,96659798823,92004321422,95126993061,97832939442,94106967752,90725238162,1.05E+11,1.17E+11,1.30E+11,1.45E+11,1.55E+11,1.54E+11,1.53E+11,1.61E+11,1.93E+11,2.03E+11,2.02E+11,,,,
"Venezuela, RB",VEN,"Services, value added (current LCU)",NV.SRV.TOTL.CN,,,,,,,,,25703300,28011400,30041900,33317600,37264100,41811700,50498900,63158800,74870400,89196700,101707000,114106900,136922100,160192100,170251500,177358800,157181600,177129500,207368900,269961700,347845100,517871800,738364400,1095489600,1571506100,2208629900,4072520100,6641669000,12428399000,16921690000,22910532000,27166955000,34317145000,40894352000,46643106000,55736980000,79278383000,1.07E+11,1.43E+11,1.95E+11,2.63E+11,3.25E+11,3.97E+11,5.24E+11,7.34E+11,1.02E+12,1.57E+12,,,,
"Venezuela, RB",VEN,"Services, value added (current US$)",NV.SRV.TOTL.CD,,,,,,,,,5711844444,6224755556,6675977778,7572181818,8469113636,9723651163,11743930233,14688093023,17411720930,20743418605,23652790698,26536488372,31842348837,37253976744,39593372093,41246232558,22454514286,23617266667,25601098765,18618048276,23989317241,14924259366,15743377399,19286788732,22975235380,24324117841,27424377778,37566001131,29782887611,34633012689,41838078890,44852162787,50466389706,56507326240,40178401240,34722763519,41917402316,51031615466,66692855147,90654278994,1.23E+11,1.51E+11,1.53E+11,1.22E+11,1.58E+11,1.55E+11,2.26E+11,,,,
"Venezuela, RB",VEN,"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22173.272,22050.92872,20559.96965,19815.45727,19822.88303,18702.24468,17628.2238,17065.7483,16087.18963,16028.72309,15512.09697,14946.36179,14180.45106,15263.9052,16088.1456,17225.69949,18572.52553,19097.58277,19411.77138,18948.04275,19097.91091,22190.00821,22161.24845,21711.67886,,,,
"Venezuela, RB",VEN,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,,,,10.24369296,,10.87751012,,10.98004722,10.83573033,13.18969925,13.19595293,13.50143632,12.93841762,10.62343246,11.97773123,10.92308959,8.867991906,9.43728488,9.677582118,7.698994633,7.135953608,7.426338872,7.832898172,7.86894955,7.618060504,7.673574589,8.380671604,8.272730771,9.265992685,6.452443349,4.764740083,5.546182784,5.238733909,2.480647517,4.582220336,4.421713098,4.94431267,2.910641528,2.401260756,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.50086511,21.68868062,21.9778469,21.85458166,21.82876243,23.21432203,23.627165,21.89013219,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,,,
"Venezuela, RB",VEN,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,,,,40.33423096,,43.23241297,,42.20245781,43.89061823,37.86315251,41.24548422,41.62144909,40.76264274,41.06055177,46.56046742,52.42506588,59.20723723,57.10131007,55.70159948,59.36767707,59.25418814,55.08678732,50.18075919,51.77273461,57.4042884,55.76370924,52.04483354,54.04465992,49.67415815,59.96777683,66.08239876,54.764659,53.8741931,55.87468152,54.75178134,54.21768753,50.22147216,70.28745819,41.27985619,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,,,,12.9168905,,9.575927717,,10.14800034,6.47516976,6.763352392,6.981309605,6.436854985,6.657830343,7.551056969,9.497299085,6.809947299,6.767051541,7.340110462,7.013471921,6.200393076,6.166237113,7.176169004,7.603362695,6.108329295,4.71486256,5.168149643,6.038326023,5.294547693,7.087599668,4.109466206,3.103175326,6.277775883,6.837562414,8.293071524,8.371163198,8.680147854,8.553898378,8.947743592,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,,,,27.82263997,,28.18855615,,27.6358428,29.51258915,34.33970158,30.12069186,28.96052772,30.51590538,31.69115013,23.71293132,21.18741765,17.23009166,17.80463726,19.03981028,18.17597702,19.26707474,21.62733955,23.34088888,24.68771873,20.00820539,21.5292189,22.6378802,20.71838085,22.21335088,19.1910076,16.97167214,20.74837105,21.63096326,22.35078916,21.75919052,20.38103403,23.35611928,6.841340676,22.0364172,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,,,,8.682545603,,8.125593033,,9.033651839,9.285892536,7.844094269,8.456561386,9.479731886,9.125203915,9.073808671,8.25157094,8.654479578,7.927627663,8.316657328,8.567536203,8.556958198,8.176546392,8.683365248,11.04209107,9.562267808,10.25458314,9.865347623,10.89828863,11.66968076,11.75889861,10.27930602,9.078013688,12.66301129,12.41854731,11.00081027,10.5356446,12.29941748,12.92419751,11.01281602,34.28246585,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,44.63691728,41.94563879,41.62614128,43.08290019,43.1703034,47.60815257,58.25756901,51.18240783,51.24504086,50.63831837,49.58322489,51.88955266,51.15939748,49.18725982,45.63827815,42.32405712,46.77255328,45.19435557,47.37985821,45.18525432,48.67001877,53.44487179,57.7474234,53.49224953,51.49000008,48.6611148,40.86739491,37.65115538,44.75870587,46.35358941,40.57408352,41.94066183,46.40484826,42.91029316,46.65496991,48.84170707,51.11347644,53.08839747,51.9276624,49.28286268,50.61245934,40.81209353,48.40860228,48.63213241,45.16019843,44.72616122,37.24468889,,,,
"Venezuela, RB",VEN,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,,,,,,,,,11881723400,11417049200,12886700900,12783756400,12568995800,13547430700,13048932400,12045353300,12752763400,13280931600,13815090600,14099870600,13382243000,13127213900,12575168100,11541645600,13193042500,13057702400,14045454800,14581864500,15517112500,14033182900,15482876600,17253105200,18345029800,18725808800,18477301900,19473979400,19920859600,19442156000,19382114000,17763481000,18444416000,19034700000,16784805000,15141179000,17806971000,19016861000,20362025000,21203962000,21984152000,20893805000,20192015000,20808338000,21779121000,21688511000,20421357000,,,,
"Venezuela, RB",VEN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,-3.910831656,12.87243029,-0.798842937,-1.679949095,7.784511313,-3.679651965,-7.690890482,5.872887929,4.141598048,4.021999481,2.061369037,-5.089604156,-1.905727612,-4.205353887,-8.218756933,14.3081581,-1.025844493,7.564519161,3.819098118,6.413775138,-9.563181294,10.33046965,11.43346063,6.328858413,2.07565212,-1.327082331,5.394064054,2.294755431,-2.403026825,-0.308823774,-8.351168505,3.833342125,3.200339875,-11.81996564,-9.792344921,17.60623793,6.794473917,7.073533324,4.134839241,3.679453868,-4.959695512,-3.358842489,3.05231053,4.665355782,-0.416040666,-5.842512656,,,,
"Venezuela, RB",VEN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,1.12E+11,1.08E+11,1.21E+11,1.21E+11,1.18E+11,1.28E+11,1.23E+11,1.14E+11,1.20E+11,1.25E+11,1.30E+11,1.33E+11,1.26E+11,1.24E+11,1.19E+11,1.09E+11,1.24E+11,1.23E+11,1.32E+11,1.37E+11,1.46E+11,1.32E+11,1.46E+11,1.63E+11,1.73E+11,1.77E+11,1.74E+11,1.84E+11,1.88E+11,1.83E+11,1.83E+11,1.67E+11,1.74E+11,1.79E+11,1.58E+11,1.43E+11,1.68E+11,1.79E+11,1.92E+11,2.00E+11,2.07E+11,1.97E+11,1.90E+11,1.96E+11,2.05E+11,2.04E+11,1.93E+11,,,,
"Venezuela, RB",VEN,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,,,,,,,,,20155800,19413700,21656000,24618000,26550600,34874400,65384800,60445400,69234100,78846900,83825400,107793800,130047700,140286000,132929700,122948000,196478400,210036700,231769000,314679600,425027000,807210500,1316214500,1624822800,2127300600,2653930000,3545316800,5152818900,13175925500,19442156000,20292303000,24889518000,36964103000,38166816000,50312797000,65559165000,1.09E+11,1.61E+11,2.05E+11,2.44E+11,3.43E+11,2.89E+11,4.92E+11,6.60E+11,7.39E+11,1.00E+12,1.13E+12,,,,
"Venezuela, RB",VEN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,,,,,,4479066667,4314155556,4812444444,5595000000,6034227273,8110325581,15205767442,14057069767,16100953488,18336488372,19494279070,25068325581,30243651163,32624651163,30913883721,28592558140,28068342857,28004893333,28613456790,21702041379,29312206897,23262550432,28064275053,28606035211,31100885965,29228303965,23874187205,29144903281,31574228373,39791559558,37056798758,41092154532,54358975000,52738449634,43339475407,40841742462,57478833078,77248931477,95275588263,1.14E+11,1.60E+11,1.35E+11,1.90E+11,1.54E+11,1.72E+11,1.66E+11,1.80E+11,,,,
"Venezuela, RB",VEN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,16.78994574,16.77829873,17.00470927,17.65422376,17.5711359,17.78903253,19.64306716,17.27209606,18.2868753,17.34274851,17.18064592,18.23392077,17.67054418,16.50602367,17.46130711,17.88341848,16.22950351,16.84153109,19.00354068,17.03129285,17.13837324,15.62628405,14.24138789,14.72539845,14.15467763,13.87340589,13.55817268,13.78534624,12.42688538,21.1279143,19.0279313,17.69549041,18.52902992,16.98932795,16.43859487,17.11812259,16.45775144,15.07806447,13.90856953,13.33672421,12.83958618,13.62486832,11.89951988,11.64524006,11.7676049,11.5143021,12.07335643,,,,
"Venezuela, RB",VEN,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,1575845500,1674427800,1832605300,1937439100,2170284500,2323824100,2350928200,2439831800,2605582500,2676183000,3015753700,3142450600,3298437700,3559070700,3797164900,3938682200,4433683700,4596463600,4834600300,4966846400,5096381100,4976240400,5160085100,4917344800,4912405400,5133161000,5515404400,5868153200,6069524700,5181900200,5565328900,6065341100,6444725600,6356311800,6137996600,6560681600,6218670700,8861713000,8714004000,8075756000,8463417000,8486042000,7320117000,6777428000,8394671000,8899307000,9551719000,9861352000,8960886000,8383190000,8095544000,8405180000,8555504000,8530054000,7913800000,,,,
"Venezuela, RB",VEN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,6.255835359,9.446659928,5.720478927,12.01820486,7.074630077,1.166357643,3.781638248,6.793529783,2.709586052,12.68862032,4.201168683,4.963868008,7.901710558,6.689785623,3.72692005,12.56769333,3.671436914,5.180867744,2.735409171,2.60798683,-2.357372764,3.69444973,-4.704191797,-0.100448518,4.49383921,7.446549991,6.395701465,3.43159923,-14.62428351,7.39938411,8.984414201,6.254957368,-1.371878424,-3.434620687,6.886367451,-5.213039145,42.50172469,-1.666822205,-7.324394159,4.800306002,0.267327015,-13.7393263,-7.413665656,23.86219374,6.01138508,7.331042743,3.24164687,-9.131263137,-6.446862509,-3.431223675,3.824770763,1.78846854,-0.297469325,-7.224502916,,,,
